job_id,submit_time,wait_time,runtime,allocated_CPUs,avg_CPU_time_used,used_memory,requested_CPUs,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time_from_preceding_job,CPU_time,start_time,end_time,num_running_jobs,running_job_requested_CPUs,running_job_requested_CPU_time,running_job_requested_wallclock_limit,running_job_nodes_assigned,running_job_mean_CPUs,running_job_mean_CPU_time,running_job_mean_wallclock_limit,elapsed_runtime_total,elapsed_runtime_mean,num_waiting_jobs,waiting_job_requested_CPUs,waiting_job_requested_CPU_time,waiting_job_requested_wallclock_limit,waiting_job_mean_CPUs,waiting_job_mean_CPU_time,waiting_job_mean_wallclock_limit,elapsed_waiting_time_total,elapsed_waiting_time_mean,should_wait_runtime_predicted,should_wait_runtime_actual,should_wait_runtime_predicted_5,should_wait_runtime_predicted_10,should_wait_runtime_predicted_15,should_wait_runtime_predicted_30,should_wait_runtime_predicted_60
2701,19294175,11,2663,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,19294186,19296849,9,28672,2500853760,542880,,3185.777778,277872640,60320,313136,34792.88889,1,1024,44236800,43200,1024,44236800,43200,6633,6633,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2702,19295095,4,5471,2048,-1,-1,2048,5400,-1,-1,131,-1,-1,2,-1,-1,-1,11059200,19295099,19300570,10,28736,2501084160,546480,,2873.6,250108416,54648,322325,32232.5,1,1024,44236800,43200,1024,44236800,43200,7553,7553,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2703,19298665,18,32707,4096,-1,-1,4096,43200,-1,-1,178,-1,-1,2,-1,-1,-1,176947200,19298683,19331390,10,30720,2511912960,548280,,3072,251191296,54828,357112,35711.2,1,1024,44236800,43200,1024,44236800,43200,11123,11123,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2704,19299188,13,1505,2048,-1,-1,2048,10800,-1,-1,1,-1,-1,2,-1,-1,-1,22118400,19299201,19300706,11,34816,2688860160,591480,,3165.090909,244441832.7,53770.90909,362847,32986.09091,1,1024,44236800,43200,1024,44236800,43200,11646,11646,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2705,19299443,4,2404,2048,-1,-1,512,3600,-1,-1,17,-1,-1,3,-1,-1,-1,1843200,19299447,19301851,12,36864,2710978560,602280,,3072,225914880,50190,365894,30491.16667,1,1024,44236800,43200,1024,44236800,43200,11901,11901,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2706,19300817,13,2898,8192,-1,-1,2048,14400,-1,-1,123,-1,-1,2,-1,-1,-1,29491200,19300830,19303728,11,33280,2679644160,589680,,3025.454545,243604014.5,53607.27273,376418,34219.81818,1,1024,44236800,43200,1024,44236800,43200,13275,13275,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2707,19301179,8,5282,2048,-1,-1,2048,5400,-1,-1,131,-1,-1,2,-1,-1,-1,11059200,19301187,19306469,12,35328,2709135360,604080,,2944,225761280,50340,380749,31729.08333,1,1024,44236800,43200,1024,44236800,43200,13637,13637,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2708,19303467,12,3327,8192,-1,-1,2048,14400,-1,-1,123,-1,-1,2,-1,-1,-1,29491200,19303479,19306806,12,36864,2718351360,605880,,3072,226529280,50490,406465,33872.08333,1,1024,44236800,43200,1024,44236800,43200,15925,15925,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2709,19304713,10,5336,2048,-1,-1,2048,5400,-1,-1,131,-1,-1,2,-1,-1,-1,11059200,19304723,19310059,12,36864,2718351360,605880,,3072,226529280,50490,418768,34897.33333,1,1024,44236800,43200,1024,44236800,43200,17171,17171,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2710,19306197,8,38848,2048,-1,-1,512,43200,-1,-1,57,-1,-1,2,-1,-1,-1,22118400,19306205,19345053,13,38912,2729410560,611280,,2993.230769,209954658.5,47021.53846,438050,33696.15385,1,1024,44236800,43200,1024,44236800,43200,18655,18655,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2711,19306450,3,972,16384,-1,-1,4096,14400,-1,-1,123,-1,-1,2,-1,-1,-1,58982400,19306453,19307425,13,37376,2663055360,611280,,2875.076923,204850412.3,47021.53846,398267,30635.92308,1,1024,44236800,43200,1024,44236800,43200,18908,18908,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2712,19307389,22,11695,2048,-1,-1,512,24000,-1,-1,7,-1,-1,2,-1,-1,-1,12288000,19307411,19319106,10,33280,2504540160,519480,,3328,250454016,51948,313917,31391.7,1,1024,44236800,43200,1024,44236800,43200,19847,19847,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2713,19307697,11416,10269,8192,-1,-1,2048,14400,-1,-1,7,-1,-1,2,-1,-1,-1,29491200,19319113,19329382,9,27648,2369372160,485880,,3072,263263573.3,53986.66667,272639,30293.22222,1,1024,44236800,43200,1024,44236800,43200,20155,20155,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2714,19308181,10,39666,2048,-1,-1,2048,39600,-1,-1,3,-1,-1,2,-1,-1,-1,81100800,19308191,19347857,9,27648,2369372160,485880,,3072,263263573.3,53986.66667,276995,30777.22222,2,3072,73728000,57600,1536,36864000,28800,21123,10561.5,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2715,19308192,22,39665,2048,-1,-1,2048,39600,-1,-1,3,-1,-1,2,-1,-1,-1,81100800,19308214,19347879,10,29696,2450472960,525480,,2969.6,245047296,52548,277095,27709.5,2,3072,73728000,57600,1536,36864000,28800,21145,10572.5,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2716,19308494,10,3654,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,19308504,19312158,11,31744,2531573760,565080,,2885.818182,230143069.1,51370.90909,280395,25490.45455,2,3072,73728000,57600,1536,36864000,28800,21749,10874.5,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2717,19308872,4,176,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19308876,19309052,12,31808,2531804160,568680,,2650.666667,210983680,47390,284921,23743.41667,2,3072,73728000,57600,1536,36864000,28800,22505,11252.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2718,19309741,4,155,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19309745,19309900,12,31808,2531804160,568680,,2650.666667,210983680,47390,295349,24612.41667,2,3072,73728000,57600,1536,36864000,28800,24243,12121.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2719,19310122,11,157,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19310133,19310290,10,27712,2432271360,520080,,2771.2,243227136,52008,251247,25124.7,2,3072,73728000,57600,1536,36864000,28800,25005,12502.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2720,19310951,9,180,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19310960,19311140,10,27712,2432271360,520080,,2771.2,243227136,52008,259537,25953.7,2,3072,73728000,57600,1536,36864000,28800,26663,13331.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2721,19311247,17,149,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19311264,19311413,10,27712,2432271360,520080,,2771.2,243227136,52008,262497,26249.7,2,3072,73728000,57600,1536,36864000,28800,27255,13627.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2722,19311660,22,150,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19311682,19311832,10,27712,2432271360,520080,,2771.2,243227136,52008,266627,26662.7,2,3072,73728000,57600,1536,36864000,28800,28081,14040.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2723,19312104,4,166,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19312108,19312274,10,27712,2432271360,520080,,2771.2,243227136,52008,271067,27106.7,2,3072,73728000,57600,1536,36864000,28800,28969,14484.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2724,19312496,12,165,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19312508,19312673,9,27648,2432040960,516480,,3072,270226773.3,57386.66667,270995,30110.55556,2,3072,73728000,57600,1536,36864000,28800,29753,14876.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2725,19315907,6,781,16384,-1,-1,4096,14400,-1,-1,123,-1,-1,2,-1,-1,-1,58982400,19315913,19316694,8,26624,2387804160,473280,,3328,298475520,59160,273270,34158.75,2,3072,73728000,57600,1536,36864000,28800,36575,18287.5,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2726,19316399,12,4813,16384,-1,-1,4096,32400,-1,-1,123,-1,-1,2,-1,-1,-1,132710400,19316411,19321224,9,30720,2446786560,487680,,3413.333333,271865173.3,54186.66667,277692,30854.66667,2,3072,73728000,57600,1536,36864000,28800,37559,18779.5,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2727,19317394,23,147,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19317417,19317564,9,30720,2520514560,505680,,3413.333333,280057173.3,56186.66667,286149,31794.33333,2,3072,73728000,57600,1536,36864000,28800,39549,19774.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2728,19317833,9,173,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19317842,19318015,9,30720,2520514560,505680,,3413.333333,280057173.3,56186.66667,290100,32233.33333,2,3072,73728000,57600,1536,36864000,28800,40427,20213.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2729,19318456,4,164,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19318460,19318624,9,30720,2520514560,505680,,3413.333333,280057173.3,56186.66667,295707,32856.33333,2,3072,73728000,57600,1536,36864000,28800,41673,20836.5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2730,19319090,3991,21643,32768,-1,-1,8192,25200,-1,-1,7,-1,-1,2,-1,-1,-1,206438400,19323081,19344724,9,30720,2520514560,505680,,3413.333333,280057173.3,56186.66667,301413,33490.33333,2,3072,73728000,57600,1536,36864000,28800,42941,21470.5,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2731,19319836,7,163,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19319843,19320006,9,32256,2537717760,496080,,3584,281968640,55120,296425,32936.11111,2,9216,250675200,68400,4608,125337600,34200,33040,16520,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2732,19320289,5,164,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19320294,19320458,9,32256,2537717760,496080,,3584,281968640,55120,300502,33389.11111,2,9216,250675200,68400,4608,125337600,34200,33946,16973,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2733,19320929,13,166,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19320942,19321108,9,32256,2537717760,496080,,3584,281968640,55120,306262,34029.11111,2,9216,250675200,68400,4608,125337600,34200,35226,17613,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2734,19320936,18,1456,8192,-1,-1,2048,28800,-1,-1,123,-1,-1,2,-1,-1,-1,58982400,19320954,19322410,9,32256,2537717760,496080,,3584,281968640,55120,306325,34036.11111,3,9224,250680000,69000,3074.666667,83560000,23000,35247,11749,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2735,19321217,17,180,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19321234,19321414,10,34304,2596700160,524880,,3430.4,259670016,52488,309117,30911.7,2,9216,250675200,68400,4608,125337600,34200,35802,17901,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2736,19321619,7,154,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19321626,19321780,9,30208,2463989760,492480,,3356.444444,273776640,54720,307929,34214.33333,2,9216,250675200,68400,4608,125337600,34200,36606,18303,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2737,19322047,2,2249,8192,-1,-1,2048,27600,-1,-1,123,-1,-1,2,-1,-1,-1,56524800,19322049,19324298,9,30208,2463989760,492480,,3356.444444,273776640,54720,311781,34642.33333,2,9216,250675200,68400,4608,125337600,34200,37462,18731,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2738,19322089,4,170,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19322093,19322263,10,32256,2520514560,520080,,3225.6,252051456,52008,312199,31219.9,2,9216,250675200,68400,4608,125337600,34200,37546,18773,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2739,19324022,9,3997,8192,-1,-1,2048,25200,-1,-1,123,-1,-1,2,-1,-1,-1,51609600,19324031,19328028,9,30208,2314076160,473280,,3356.444444,257119573.3,52586.66667,296729,32969.88889,1,1024,44236800,43200,1024,44236800,43200,36480,36480,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2740,19329198,444879,24954,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19774077,19799031,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288508,41215.42857,1,1024,44236800,43200,1024,44236800,43200,41656,41656,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2741,19329199,444901,24845,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19774100,19798945,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288515,41216.42857,2,5120,191692800,79200,2560,95846400,39600,41658,20829,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2742,19329200,444938,27342,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19774138,19801480,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288522,41217.42857,3,9216,339148800,115200,3072,113049600,38400,41661,13887,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2743,19329201,450457,24086,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19779658,19803744,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288529,41218.42857,4,13312,486604800,151200,3328,121651200,37800,41665,10416.25,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2744,19329203,469740,23806,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19798943,19822749,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288543,41220.42857,5,17408,634060800,187200,3481.6,126812160,37440,41675,8335,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2745,19329204,469843,24284,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19799047,19823331,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288550,41221.42857,6,21504,781516800,223200,3584,130252800,37200,41681,6946.833333,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2746,19329205,472293,27444,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19801498,19828942,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288557,41222.42857,7,25600,928972800,259200,3657.142857,132710400,37028.57143,41688,5955.428571,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2747,19329207,474565,24885,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19803772,19828657,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288571,41224.42857,8,29696,1076428800,295200,3712,134553600,36900,41704,5213,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2748,19329208,493572,24709,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19822780,19847489,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288578,41225.42857,9,33792,1223884800,331200,3754.666667,135987200,36800,41713,4634.777778,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2749,19329209,494111,24254,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19823320,19847574,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288585,41226.42857,10,37888,1371340800,367200,3788.8,137134080,36720,41723,4172.3,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2750,19329210,499453,30184,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19828663,19858847,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288592,41227.42857,11,41984,1518796800,403200,3816.727273,138072436.4,36654.54545,41734,3794,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2751,19329211,499738,27531,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19828949,19856480,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288599,41228.42857,12,46080,1666252800,439200,3840,138854400,36600,41746,3478.833333,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2752,19329212,518288,24444,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19847500,19871944,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288606,41229.42857,13,50176,1813708800,475200,3859.692308,139516061.5,36553.84615,41759,3212.230769,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2753,19329214,518380,24696,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19847594,19872290,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288620,41231.42857,14,54272,1961164800,511200,3876.571429,140083200,36514.28571,41787,2984.785714,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2754,19329215,527283,27663,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19856498,19884161,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288627,41232.42857,15,58368,2108620800,547200,3891.2,140574720,36480,41802,2786.8,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2755,19329216,529639,827,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19858855,19859682,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288634,41233.42857,16,62464,2256076800,583200,3904,141004800,36450,41818,2613.625,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2756,19329218,530481,29888,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19859699,19889587,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288648,41235.42857,17,66560,2403532800,619200,3915.294118,141384282.4,36423.52941,41852,2461.882353,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2757,19329219,542727,24515,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19871946,19896461,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288655,41236.42857,18,70656,2550988800,655200,3925.333333,141721600,36400,41870,2326.111111,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2758,19329220,543078,24605,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19872298,19896903,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288662,41237.42857,19,74752,2698444800,691200,3934.315789,142023410.5,36378.94737,41889,2204.684211,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2759,19329221,554947,27677,16384,-1,-1,4096,36000,-1,-1,60,-1,-1,2,-1,-1,-1,147456000,19884168,19911845,7,27136,2213314560,402480,,3876.571429,316187794.3,57497.14286,288669,41238.42857,20,78848,2845900800,727200,3942.4,142295040,36360,41909,2095.45,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2760,19332595,9,3671,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,19332604,19336275,5,20992,2006876160,344880,,4198.4,401375232,68976,264893,52978.6,21,82944,2993356800,763200,3949.714286,142540800,36342.85714,112763,5369.666667,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2761,19337078,437047,35175,4096,-1,-1,4096,43200,-1,-1,178,-1,-1,2,-1,-1,-1,176947200,19774125,19809300,5,20992,2006876160,344880,,4198.4,401375232,68976,287308,57461.6,21,82944,2993356800,763200,3949.714286,142540800,36342.85714,206906,9852.666667,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2762,19337466,17,163,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19337483,19337646,5,20992,2006876160,344880,,4198.4,401375232,68976,289248,57849.6,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,215442,9792.818182,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2763,19337927,14,320,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19337941,19338261,5,20992,2006876160,344880,,4198.4,401375232,68976,291553,58310.6,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,225584,10253.81818,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2764,19338203,3,308,256,-1,-1,8,600,-1,-1,224,-1,-1,3,-1,-1,-1,4800,19338206,19338514,6,21000,2006880960,345480,,3500,334480160,57580,293195,48865.83333,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,231656,10529.81818,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2765,19340481,24,3659,256,-1,-1,64,3600,-1,-1,123,-1,-1,3,-1,-1,-1,230400,19340505,19344164,5,20992,2006876160,344880,,4198.4,401375232,68976,304323,60864.6,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,281772,12807.81818,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2766,19345428,13,4529,8192,-1,-1,2048,4200,-1,-1,123,-1,-1,2,-1,-1,-1,8601600,19345441,19349970,3,12288,1778319360,276480,,4096,592773120,92160,267488,89162.66667,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,390606,17754.81818,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2767,19347694,426471,43273,2048,-1,-1,2048,43200,-1,-1,3,-1,-1,2,-1,-1,-1,88473600,19774165,19817438,4,14336,1786920960,280680,,3584,446730240,70170,276539,69134.75,22,87040,3170304000,806400,3956.363636,144104727.3,36654.54545,440458,20020.81818,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2768,19347815,426364,43282,2048,-1,-1,2048,43200,-1,-1,3,-1,-1,2,-1,-1,-1,88473600,19774179,19817461,4,14336,1786920960,280680,,3584,446730240,70170,277023,69255.75,23,89088,3258777600,849600,3873.391304,141685982.6,36939.13043,443241,19271.34783,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2769,19349861,424252,565,8192,-1,-1,2048,18000,-1,-1,147,-1,-1,2,-1,-1,-1,36864000,19774113,19774678,1,2048,8601600,4200,,2048,8601600,4200,4420,4420,24,91136,3347251200,892800,3797.333333,139468800,37200,492345,20514.375,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
2770,19351429,3,14733,131072,-1,-1,32768,14400,-1,-1,31,-1,-1,93,-1,-1,-1,471859200,19351432,19366165,0,0,0,0,,0,0,0,0,0,25,93184,3384115200,910800,3727.36,135364608,36432,531545,21261.8,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2771,19351629,14721,882,131072,-1,-1,32768,14400,-1,-1,31,-1,-1,93,-1,-1,-1,471859200,19366350,19367232,1,32768,471859200,14400,,32768,471859200,14400,197,197,25,93184,3384115200,910800,3727.36,135364608,36432,536545,21461.8,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2772,19351658,15613,14610,131072,-1,-1,32768,14400,-1,-1,31,-1,-1,93,-1,-1,-1,471859200,19367271,19381881,1,32768,471859200,14400,,32768,471859200,14400,226,226,26,125952,3855974400,925200,4844.307692,148306707.7,35584.61538,537299,20665.34615,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2773,19351664,30269,1109,131072,-1,-1,32768,14400,-1,-1,31,-1,-1,93,-1,-1,-1,471859200,19381933,19383042,1,32768,471859200,14400,,32768,471859200,14400,232,232,27,158720,4327833600,939600,5878.518519,160290133.3,34800,537461,19905.96296,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2774,19383169,11,1731,65536,-1,-1,65536,14400,-1,-1,31,-1,-1,93,-1,-1,-1,943718400,19383180,19384911,0,0,0,0,,0,0,0,0,0,25,93184,3384115200,910800,3727.36,135364608,36432,1325045,53001.8,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2775,19383216,3,1576,65536,-1,-1,16384,14400,-1,-1,31,-1,-1,93,-1,-1,-1,235929600,19383219,19384795,1,65536,943718400,14400,,65536,943718400,14400,36,36,25,93184,3384115200,910800,3727.36,135364608,36432,1326220,53048.8,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2776,19383970,3,420,32768,-1,-1,8192,14400,-1,-1,31,-1,-1,93,-1,-1,-1,117964800,19383973,19384393,2,81920,1179648000,28800,,40960,589824000,14400,1541,770.5,25,93184,3384115200,910800,3727.36,135364608,36432,1345070,53802.8,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
2777,19644680,3,148,65536,-1,-1,16384,14400,-1,-1,31,-1,-1,93,-1,-1,-1,235929600,19644683,19644831,0,0,0,0,,0,0,0,0,0,25,93184,3384115200,910800,3727.36,135364608,36432,7862820,314512.8,,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2778,19728332,5,355,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728337,19728692,0,0,0,0,,0,0,0,0,0,25,93184,3384115200,910800,3727.36,135364608,36432,9954120,398164.8,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2779,19728361,21,522,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728382,19728904,1,8192,44236800,5400,,8192,44236800,5400,24,24,25,93184,3384115200,910800,3727.36,135364608,36432,9954845,398193.8,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2780,19728375,21,561,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728396,19728957,1,8192,44236800,5400,,8192,44236800,5400,38,38,26,101376,3428352000,916200,3899.076923,131859692.3,35238.46154,9955209,382892.6538,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2781,19728385,25,568,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728410,19728978,2,16384,88473600,10800,,8192,44236800,5400,51,25.5,26,101376,3428352000,916200,3899.076923,131859692.3,35238.46154,9955455,382902.1154,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2782,19728821,13,382,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728834,19729216,3,24576,132710400,16200,,8192,44236800,5400,1275,425,25,93184,3384115200,910800,3727.36,135364608,36432,9966345,398653.8,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2783,19728823,35,370,32768,-1,-1,8192,5400,-1,-1,23,-1,-1,93,-1,-1,-1,44236800,19728858,19729228,3,24576,132710400,16200,,8192,44236800,5400,1281,427,26,101376,3428352000,916200,3899.076923,131859692.3,35238.46154,9966397,383322.9615,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
